Time,Voltage
0.008311033248901367,0.018035000000000002
0.08864688873291016,0.01872
0.18816590309143066,0.018670000000000003
0.288923978805542,0.01823
0.38846802711486816,0.017695
0.49047183990478516,0.017155
0.5890247821807861,0.016665
0.6887795925140381,0.016275
0.7889716625213623,0.015885
0.8913836479187012,0.015590000000000001
0.98935866355896,0.015300000000000001
1.0890769958496094,0.015105
1.187410831451416,0.014860000000000002
1.2883834838867188,0.01471
1.3885583877563477,0.014565000000000002
1.4887783527374268,0.014465
1.5875823497772217,0.01432
1.6896064281463623,0.01427
1.7886981964111328,0.014175
1.8885416984558105,0.014074999999999999
1.9886579513549805,0.014074999999999999
2.088829517364502,0.013980000000000001
2.1902389526367188,0.013930000000000001
2.2883331775665283,0.013930000000000001
2.3863730430603027,0.013880000000000002
2.488298177719116,0.013880000000000002
2.5871808528900146,0.013830000000000002
2.6889538764953613,0.013830000000000002
2.7877285480499268,0.013830000000000002
2.8868746757507324,0.013830000000000002
2.988187789916992,0.013830000000000002
3.086982250213623,0.013785
3.188318967819214,0.013785
3.2874608039855957,0.013785
3.3892228603363037,0.013785
3.4878146648406982,0.013785
3.587306261062622,0.013785
3.689291000366211,0.013735
3.788142442703247,0.013735
3.886141538619995,0.013735
3.9884650707244873,0.013785
4.087322235107422,0.013735
4.1881959438323975,0.013735
4.286835432052612,0.013735
4.385149955749512,0.013785
4.4871721267700195,0.013735
4.586600303649902,0.013785
4.688042879104614,0.013735
4.786553859710693,0.013735
4.888262748718262,0.013785
4.986711263656616,0.013785
