Time,Voltage
0.008165359497070312,0.018135000000000002
0.0874166488647461,0.01872
0.18838763236999512,0.018670000000000003
0.28797435760498047,0.01823
0.3888704776763916,0.017695
0.4875674247741699,0.017155
0.5860879421234131,0.016665
0.6882696151733398,0.016225
0.7877800464630127,0.015885
0.8913476467132568,0.015590000000000001
0.988372802734375,0.015300000000000001
1.089308500289917,0.015054999999999999
1.1878597736358643,0.014860000000000002
1.2859206199645996,0.01471
1.388512134552002,0.014515
1.4875133037567139,0.01442
1.590315580368042,0.01432
1.688445806503296,0.014225
1.7871460914611816,0.014124999999999999
1.8881866931915283,0.014124999999999999
1.986769199371338,0.014074999999999999
2.088306427001953,0.014025000000000003
2.18717098236084,0.013980000000000001
2.289241075515747,0.013930000000000001
2.387779951095581,0.013880000000000002
2.4864094257354736,0.013880000000000002
2.5881452560424805,0.013830000000000002
2.6868579387664795,0.013830000000000002
2.7888262271881104,0.013830000000000002
2.8874385356903076,0.013830000000000002
2.9863994121551514,0.013785
3.0909879207611084,0.013785
3.1878135204315186,0.013735
3.2856216430664062,0.013785
3.3884284496307373,0.013785
3.4864418506622314,0.013785
3.5877537727355957,0.013785
3.687715768814087,0.013735
3.7858309745788574,0.013785
3.8867130279541016,0.013735
3.986015796661377,0.013785
4.0871031284332275,0.013735
4.186581611633301,0.013735
4.287938594818115,0.013785
4.386424541473389,0.013785
4.486240863800049,0.013785
4.587324857711792,0.013735
4.686625719070435,0.013735
4.787826299667358,0.013735
4.887781381607056,0.013735
4.985300302505493,0.013735
