Time,Voltage
0.006886005401611328,0.024585000000000003
0.08691883087158203,0.020185
0.1854078769683838,0.018670000000000003
0.2851879596710205,0.018035000000000002
0.38626885414123535,0.017595
0.4852921962738037,0.017155
0.586416482925415,0.016715
0.6864426136016846,0.016325000000000003
0.7869842052459717,0.015935
0.8865828514099121,0.01564
0.9852957725524902,0.015345000000000001
1.0877745151519775,0.015054999999999999
1.1850361824035645,0.014860000000000002
1.2835054397583008,0.01471
1.3855648040771484,0.014565000000000002
1.4835176467895508,0.014465
1.5867748260498047,0.01432
1.6843245029449463,0.014225
1.7830393314361572,0.014175
1.8854176998138428,0.014074999999999999
1.984480619430542,0.014025000000000003
2.088364839553833,0.013980000000000001
2.184399366378784,0.013930000000000001
2.2867190837860107,0.013880000000000002
2.3854377269744873,0.013930000000000001
2.483962297439575,0.013880000000000002
2.5859508514404297,0.013880000000000002
2.683572292327881,0.013880000000000002
2.7865309715270996,0.013830000000000002
2.8844263553619385,0.013830000000000002
2.9839391708374023,0.013785
3.0858325958251953,0.013735
3.1843020915985107,0.013830000000000002
3.2865469455718994,0.013830000000000002
3.3849329948425293,0.013785
3.483452796936035,0.013830000000000002
3.584883689880371,0.013830000000000002
3.6836800575256348,0.013785
3.7851972579956055,0.013830000000000002
3.8844571113586426,0.013785
3.985978841781616,0.013785
4.085143089294434,0.013830000000000002
4.183720111846924,0.013830000000000002
4.285538673400879,0.013785
4.3831963539123535,0.013830000000000002
4.48560357093811,0.013830000000000002
4.585251569747925,0.013785
4.683095216751099,0.013830000000000002
4.785033702850342,0.013830000000000002
4.884137392044067,0.013785
4.981233835220337,0.013880000000000002
