Time,Voltage
0.017065048217773438,0.02263
0.07463860511779785,0.01906
0.1617875099182129,0.0261
0.2631371021270752,0.024585000000000003
0.36678361892700195,0.020675
0.4676041603088379,0.0174
0.5663928985595703,0.015345000000000001
0.6696453094482422,0.014905
0.7707729339599609,0.014465
0.8791193962097168,0.014074999999999999
0.9756765365600586,0.013830000000000002
1.0626318454742432,0.0217
1.1645407676696777,0.021455000000000002
1.2672300338745117,0.018425
1.3655176162719727,0.015445
1.4674150943756104,0.013000000000000001
1.5694849491119385,0.012950000000000001
1.6724755764007568,0.012709999999999999
1.7742218971252441,0.01256
1.8752856254577637,0.01251
1.9624578952789307,0.01999
2.064600706100464,0.020575
2.1634743213653564,0.018425
2.2668066024780273,0.015445
2.3693103790283203,0.012709999999999999
2.472569704055786,0.01251
2.572632074356079,0.012315
2.6710703372955322,0.012270000000000001
2.7737531661987305,0.012220000000000002
2.8632805347442627,0.019015000000000004
2.9626567363739014,0.020235000000000003
3.0645217895507812,0.019355
3.167259454727173,0.01603
3.2699692249298096,0.013150000000000002
3.3712029457092285,0.012315
3.469909906387329,0.012220000000000002
3.572373867034912,0.01217
3.6579997539520264,0.014225
3.7607178688049316,0.01789
3.864960193634033,0.02033
3.966080904006958,0.020135
4.068650722503662,0.016765
4.170123100280762,0.013880000000000002
4.269387722015381,0.012315
4.371072769165039,0.012220000000000002
4.47412896156311,0.01217
4.559284925460815,0.01305
4.662316560745239,0.017060000000000002
4.764433860778809,0.020135
4.867333650588989,0.02048
4.964673757553101,0.017499999999999998
