Time,Voltage
0.006299018859863281,0.01823
0.08834338188171387,0.018915
0.18996524810791016,0.018865000000000003
0.28930163383483887,0.018375
0.38803553581237793,0.01784
0.48990559577941895,0.01735
0.5877430438995361,0.016815
0.6894669532775879,0.01642
0.7885491847991943,0.01608
0.8938236236572266,0.01574
0.9891705513000488,0.015445
1.0886688232421875,0.0152
1.1893951892852783,0.014955
1.2883753776550293,0.014810000000000002
1.3899273872375488,0.01471
1.4888088703155518,0.014515
1.5873308181762695,0.01442
1.6898648738861084,0.01437
1.788278341293335,0.014175
1.8876266479492188,0.014175
1.9885120391845703,0.014124999999999999
2.0875821113586426,0.013980000000000001
2.188856363296509,0.013980000000000001
2.2881240844726562,0.013980000000000001
2.3870065212249756,0.013880000000000002
2.4882986545562744,0.013880000000000002
2.5878467559814453,0.013880000000000002
2.688657283782959,0.013830000000000002
2.7889418601989746,0.013830000000000002
2.8876755237579346,0.013830000000000002
2.987955093383789,0.013830000000000002
3.0869176387786865,0.013830000000000002
3.1884536743164062,0.013785
3.287539005279541,0.013830000000000002
3.3888907432556152,0.013785
3.4877068996429443,0.013785
3.5869011878967285,0.013785
3.689755916595459,0.013785
3.78759765625,0.013735
3.888514995574951,0.013785
3.988065719604492,0.013785
4.087411880493164,0.013785
4.187936067581177,0.013735
4.287230014801025,0.013735
4.388168811798096,0.013785
4.486994028091431,0.013785
4.588806867599487,0.013735
4.6874680519104,0.013785
4.786149740219116,0.013785
4.888376712799072,0.013785
4.986896991729736,0.013735
