Time,Voltage
0.004384279251098633,2.0725
0.044519662857055664,2.0725
0.1426558494567871,1.9745
0.24577951431274414,1.8815000000000002
0.3439667224884033,1.8135000000000001
0.4424622058868408,1.7595
0.5441269874572754,1.7105000000000001
0.643693208694458,1.6664999999999999
0.7447428703308105,1.6325
0.8463644981384277,1.5979999999999999
0.9417040348052979,1.5690000000000002
1.0439989566802979,1.5445
1.1428320407867432,1.525
1.2445392608642578,1.5105
1.3437614440917969,1.4954999999999998
1.4421045780181885,1.481
1.544463872909546,1.476
1.643056869506836,1.4615
1.7447752952575684,1.4515
1.8442378044128418,1.4465
1.944809913635254,1.442
2.04323673248291,1.4369999999999998
2.1433145999908447,1.4369999999999998
2.2438557147979736,1.432
2.3436195850372314,1.427
2.4443986415863037,1.4224999999999999
2.543516159057617,1.4224999999999999
2.6413347721099854,1.4175
2.7436342239379883,1.4175
2.843717575073242,1.4175
2.943859577178955,1.4124999999999999
3.043264627456665,1.4124999999999999
3.1445252895355225,1.4124999999999999
3.243032932281494,1.4124999999999999
3.3418076038360596,1.4175
3.4454290866851807,1.4124999999999999
3.543473720550537,1.4124999999999999
3.6417014598846436,1.4124999999999999
3.7432641983032227,1.4124999999999999
3.84393310546875,1.4175
3.9434468746185303,1.4124999999999999
4.045186758041382,1.4124999999999999
4.141434192657471,1.4124999999999999
4.243427515029907,1.4124999999999999
4.342390060424805,1.4124999999999999
4.443225622177124,1.4124999999999999
4.542228698730469,1.4124999999999999
4.640469789505005,1.4124999999999999
4.743236064910889,1.4124999999999999
4.842593431472778,1.4175
4.9427313804626465,1.4124999999999999
