Time,Voltage
0.0073659420013427734,1.994
0.044629573822021484,2.033
0.14276432991027832,1.9745
0.24587345123291016,1.8965
0.34403538703918457,1.823
0.44609570503234863,1.7645
0.5441861152648926,1.7155
0.6437857151031494,1.6764999999999999
0.7448563575744629,1.6375000000000002
0.8464305400848389,1.608
0.9451546669006348,1.574
1.0441060066223145,1.5545
1.1429557800292969,1.5345
1.244649887084961,1.515
1.3439691066741943,1.5005
1.4449968338012695,1.4905
1.5445992946624756,1.481
1.6431550979614258,1.471
1.7449028491973877,1.4615
1.8443450927734375,1.4565000000000001
1.9449288845062256,1.4515
2.0433437824249268,1.4465
2.143458843231201,1.442
2.243967056274414,1.4369999999999998
2.3437299728393555,1.432
2.444523811340332,1.432
2.5435962677001953,1.432
2.641420364379883,1.432
2.743701934814453,1.427
2.843965768814087,1.427
2.944147825241089,1.4224999999999999
3.0434179306030273,1.4224999999999999
3.1446664333343506,1.4224999999999999
3.243107557296753,1.4224999999999999
3.3418869972229004,1.4224999999999999
3.445538282394409,1.4224999999999999
3.5435898303985596,1.4224999999999999
3.6447718143463135,1.4224999999999999
3.7433717250823975,1.4224999999999999
3.844040632247925,1.4224999999999999
3.9435722827911377,1.4224999999999999
4.045295000076294,1.4224999999999999
4.143935441970825,1.4224999999999999
4.2435994148254395,1.4224999999999999
4.342528581619263,1.4224999999999999
4.443352699279785,1.4224999999999999
4.5424065589904785,1.4224999999999999
4.643641471862793,1.4224999999999999
4.7433435916900635,1.4224999999999999
4.844444990158081,1.4224999999999999
4.942795753479004,1.4224999999999999
